"id"	"geneNum"	"description"	"definition"	"gene"
"GO:0071211"	1	"protein targeting to vacuole involved in autophagy"	"The process of directing proteins towards the vacuole using signals contained within the protein, occurring as part of autophagy, the process in which cells digest parts of their own cytoplasm."	"SMURF1"
"GO:0071218"	1	"cellular response to misfolded protein"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a misfolded protein stimulus."	"HDAC6"
"GO:0071219"	2	"cellular response to molecule of bacterial origin"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus by molecules of bacterial origin such as peptides derived from bacterial flagellin."	"CYRIB,FZD5"
"GO:0071222"	56	"cellular response to lipopolysaccharide"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lipopolysaccharide stimulus; lipopolysaccharide is a major component of the cell wall of gram-negative bacteria."	"ABCA1,ABL1,ADAM9,AKAP8,ANKRD1,AXL,BCR,CACTIN,CCR5,CD36,CTR9,CXCL8,DAB2IP,GFI1,GIT1,HAVCR1,HMGB2,IL10,IL12A,IL12B,IRF8,KLRK1,LDOC1,LITAF,MRC1,NFKBIB,NFKBIL1,NLRP3,NOD2,NOS2,NR1D1,NR1H3,NUGGC,PAF1,PDCD4,PDE4B,PLAA,PLSCR3,PLSCR4,PYCARD,RARA,RELA,RHOA,SELENOS,SERPINE1,STAP1,TICAM2,TNFRSF1B,TNFSF4,TNIP3,TRIM41,UPF1,WNT5A,XBP1,ZC3H12A,ZFP36"
"GO:0071223"	5	"cellular response to lipoteichoic acid"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lipoteichoic acid stimulus; lipoteichoic acid is a major component of the cell wall of gram-positive bacteria and typically consists of a chain of glycerol-phosphate repeating units linked to a glycolipid anchor."	"CD36,RELA,RIPK2,TLR2,TLR4"
"GO:0071224"	3	"cellular response to peptidoglycan"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a peptidoglycan stimulus. Peptidoglycan is a bacterial cell wall macromolecule."	"NOD2,RELA,RIPK2"
"GO:0071225"	7	"cellular response to muramyl dipeptide"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a muramyl dipeptide stimulus. Muramyl dipeptide is derived from peptidoglycan."	"ARHGEF2,LDOC1,NOD1,NOD2,PTPN22,RIPK2,TRIM41"
"GO:0071226"	2	"cellular response to molecule of fungal origin"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus by molecules of fungal origin such as chito-octamer oligosaccharide."	"CLEC7A,SYK"
"GO:0071228"	1	"cellular response to tumor cell"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from a tumor cell."	"TXNIP"
"GO:0071230"	27	"cellular response to amino acid stimulus"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an amino acid stimulus. An amino acid is a carboxylic acids containing one or more amino groups."	"BCL2L1,CAPN2,CEBPB,COL16A1,COL1A1,COL1A2,COL4A1,COL4A6,CPEB3,CPEB4,DNMT1,DNMT3A,GLRA1,IPO5,LAMTOR2,MMP2,NEURL1,NTRK2,PDGFC,PDGFRA,SESN3,SH3BP4,SLC38A9,SOCS1,SPAAR,TNF,ZEB1"
"GO:0071231"	2	"cellular response to folic acid"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a folic acid stimulus."	"A0A5F4CBX9,FOLR1"
"GO:0071233"	8	"cellular response to leucine"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a leucine stimulus."	"KLHL22,LARS1,MTOR,RPTOR,RRAGD,SESN2,UBR1,UBR2"
"GO:0071236"	3	"cellular response to antibiotic"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an antibiotic stimulus. An antibiotic is a chemical substance produced by a microorganism which has the capacity to inhibit the growth of or to kill other microorganisms."	"CDKN1B,CRIP1,PLA2G4F"
"GO:0071241"	2	"cellular response to inorganic substance"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an inorganic substance stimulus."	"ADCY10,AQP1"
"GO:0071242"	2	"cellular response to ammonium ion"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an ammonium ion stimulus."	"CPS1,SLC1A1"
"GO:0071243"	4	"cellular response to arsenic-containing substance"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an arsenic stimulus from compounds containing arsenic, including arsenates, arsenites, and arsenides."	"DDX3X,GSTO1,GSTO2,HMOX1"
"GO:0071247"	1	"cellular response to chromate"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chromate stimulus."	"MT1"
"GO:0071257"	7	"cellular response to electrical stimulus"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an electrical stimulus."	"GNAT1,GRM1,NEUROD2,PALM,PTEN,REST,RPE65"
"GO:0071260"	35	"cellular response to mechanical stimulus"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a mechanical stimulus."	"ANKRD1,AQP1,BAD,BAG3,BAK1,BCL10,BNIP3,CASP2,CASP8,CHEK1,COL1A1,F11R,GADD45A,HABP4,IL1B,IRF1,KCNK4,LTBR,MAP2K4,MAP3K1,MAP3K14,MAP3K2,MAPK8,MYD88,NFKB1,PTGER4,RIPOR2,SCX,SOX9,TLR3,TLR4,TLR7,TMEM150C,TNFRSF8,WNT11"
"GO:0071264"	1	"positive regulation of translational initiation in response to starvation"	"Any process that activates or increases the frequency, rate or extent of translation initiation, as a result of deprivation of nourishment."	"IMPACT"
"GO:0071267"	2	"L-methionine salvage"	"Any process that generates L-methionine from derivatives of it, without de novo synthesis."	"BHMT,BHMT2"
"GO:0071276"	14	"cellular response to cadmium ion"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cadmium (Cd) ion stimulus."	"AKT1,CER1,CHUK,CYP1A2,DAXX,EGFR,FOS,HESX1,HMOX1,HSF1,MAPK1,MAPK8,MAPK9,MMP9"
"GO:0071277"	28	"cellular response to calcium ion"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a calcium ion stimulus."	"ACER1,ADD1,ALOX15,CAPN3,CLIC4,CRHBP,DMTN,ECT2,FOS,FOSB,GPLD1,IQGAP1,ITPKB,JUNB,LGMN,MEF2A,NCSTN,NEUROD2,PKD2,PLCG2,PRKAA1,PRKAA2,RASA4B,RASAL1,RASGRP2,SMPD1,TJP1,WNT5A"
"GO:0071279"	2	"cellular response to cobalt ion"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cobalt ion stimulus."	"BNIP3,TIGAR"
"GO:0071280"	7	"cellular response to copper ion"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a copper ion stimulus."	"AOC1,AQP1,AQP2,DAXX,HSF1,NFE2L2,SNCA"
"GO:0071281"	4	"cellular response to iron ion"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an iron ion stimulus."	"BMP6,HFE,TF,TFR2"
"GO:0071283"	1	"cellular response to iron(III) ion"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an iron(III) ion stimulus."	"B2M"
"GO:0071285"	6	"cellular response to lithium ion"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lithium (Li+) ion stimulus."	"ADCY7,CDH1,GSK3A,MYOG,NFATC4,SHH"
"GO:0071286"	4	"cellular response to magnesium ion"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a magnesium ion stimulus."	"FBP1,KCNA1,SLC41A1,SMPD3"
"GO:0071287"	2	"cellular response to manganese ion"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a manganese ion stimulus."	"ATP13A2,LRRK2"
"GO:0071288"	3	"cellular response to mercury ion"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a mercury ion stimulus."	"AQP1,AQP2,SLC1A1"
"GO:0071294"	6	"cellular response to zinc ion"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a zinc ion stimulus."	"CREB1,GLRA1,HVCN1,MT1,MT2A,MTF1"
"GO:0071300"	23	"cellular response to retinoic acid"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a retinoic acid stimulus."	"ABCA1,ABL2,ALDH1A2,AQP1,ATM,CREB1,CYP26B1,EPHA3,HOXA2,HTRA2,LYN,NDUFA13,OSR1,PTK2B,PTK7,RET,SETX,SNW1,STRA8,TEAD2,TESC,TWF2,YAP1"
"GO:0071305"	1	"cellular response to vitamin D"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a vitamin D stimulus."	"FES"
"GO:0071307"	2	"cellular response to vitamin K"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a vitamin K stimulus."	"GAS6,POSTN"
"GO:0071310"	10	"cellular response to organic substance"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organic substance stimulus."	"BAX,BCL2,CALB1,CUX2,EGR2,IQGAP3,SATB2,SLC6A4,SYP,TBX21"
"GO:0071312"	3	"cellular response to alkaloid"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an alkaloid stimulus. Alkaloids are a large group of nitrogenous substances found in naturally in plants, many of which have extracts that are pharmacologically active."	"BCL2L1,HTR1B,TRPV1"
"GO:0071313"	5	"cellular response to caffeine"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a caffeine stimulus. Caffeine is an alkaloid found in numerous plant species, where it acts as a natural pesticide that paralyzes and kills certain insects feeding upon them."	"CASQ2,RYR1,RYR2,TMEM38A,TMEM38B"
"GO:0071314"	5	"cellular response to cocaine"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cocaine stimulus. Cocaine is a crystalline alkaloid obtained from the leaves of the coca plant."	"EHMT2,SLC1A1,SLC1A2,SLC1A3,TGM2"
"GO:0071315"	2	"cellular response to morphine"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a morphine stimulus. Morphine is an opioid alkaloid, isolated from opium, with a complex ring structure."	"ADCY8,PPP1R9B"
"GO:0071316"	5	"cellular response to nicotine"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a nicotine stimulus."	"B2M,BAD,NFKB1,RELA,TNF"
"GO:0071318"	7	"cellular response to ATP"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an ATP (adenosine 5'-triphosphate) stimulus."	"CIB2,P2RX3,P2RX4,P2RY11,P2RY12,TRPM4,TRPV1"
"GO:0071320"	29	"cellular response to cAMP"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cAMP (cyclic AMP, adenosine 3',5'-cyclophosphate) stimulus."	"AANAT,AKAP6,AKAP9,AQP1,AQP8,AQP9,CFTR,CRHBP,DMTN,EZR,FDX1,GPD1,HCN1,HCN2,IGFBP5,INPP5K,ITPR2,KCNQ1,PDE2A,PIK3CG,PKD2,RAP1A,RAPGEF2,RAPGEF3,SLC26A3,SLC26A6,SLC5A5,WNT10B,ZFP36L1"
"GO:0071321"	4	"cellular response to cGMP"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cGMP (cyclic GMP, guanosine 3',5'-cyclophosphate) stimulus."	"HCN2,PDE2A,PDE3A,RAPGEF2"
"GO:0071322"	1	"cellular response to carbohydrate stimulus"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a carbohydrate stimulus."	"PRKCB"
"GO:0071329"	1	"cellular response to sucrose stimulus"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a sucrose stimulus."	"CALCRL"
"GO:0071332"	2	"cellular response to fructose stimulus"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a fructose stimulus."	"SLC26A6,SLC2A5"
"GO:0071333"	14	"cellular response to glucose stimulus"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a glucose stimulus."	"CYP7A1,ERN1,GPER1,ICAM1,KCNB1,LIN28A,PCK1,PRKAA1,PRKAA2,PRKACA,RACK1,SIN3A,SOX4,ZBTB20"
"GO:0071338"	1	"positive regulation of hair follicle cell proliferation"	"Any process that activates or increases the rate or extent of hair follicle cell proliferation."	"FGF10"
"GO:0071340"	3	"skeletal muscle acetylcholine-gated channel clustering"	"The accumulation of acetylcholine-gated cation channels in a narrow, central region of muscle fibers, in apposition to nerve terminals."	"DVL1,FNTA,LRP4"
"GO:0071345"	14	"cellular response to cytokine stimulus"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cytokine stimulus."	"CDK9,CSF3,CXCR4,DPYSL3,FOXF1,FOXH1,HAX1,HCLS1,IL13,LDLRAP1,MME,NFAT5,POU4F2,TCIRG1"
"GO:0071346"	35	"cellular response to interferon-gamma"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an interferon-gamma stimulus. Interferon gamma is the only member of the type II interferon found so far."	"ACTG1,ACTR2,ACTR3,AIF1,AQP4,CDC42EP2,DAPK1,DAPK3,EPRS1,FAM104A,GSN,IL12B,IL12RB1,IRF8,KIF5B,MRC1,MYO1C,NOS2,PDE12,RAB20,RAB43,RAB7B,RPL13A,RPS6KB1,SLC26A6,STX4,STX8,STXBP3,STXBP4,TLR2,TLR4,VPS26B,WAS,WNT5A,ZYX"
"GO:0071347"	24	"cellular response to interleukin-1"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an interleukin-1 stimulus."	"ADAMTS7,ANKRD1,CACTIN,CXCL8,DAB2IP,HAS2,HIF1A,HYAL1,HYAL2,HYAL3,IL17A,MAPK13,MYLK3,NFKB1,NKX3-1,NR1D1,PTGIS,PYCARD,RC3H1,RORA,TANK,UPF1,USP10,ZC3H12A"
"GO:0071353"	20	"cellular response to interleukin-4"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an interleukin-4 stimulus."	"ALAD,CORO1A,DCSTAMP,FASN,GATA3,HSP90AB1,HSPA5,IMPDH2,J9NRS1,KEAP1,LEF1,MCM2,MRC1,NFIL3,PML,RPLP0,RUFY4,SHPK,TCF7,TUBA1B"
"GO:0071354"	6	"cellular response to interleukin-6"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an interleukin-6 stimulus."	"NFKB1,PID1,PTGIS,RELA,SBNO2,ST3GAL6"
"GO:0071356"	50	"cellular response to tumor necrosis factor"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a tumor necrosis factor stimulus."	"ADAMTS7,AKT1,ANKRD1,ARHGEF2,ASAH1,BAG4,BIRC2,BRCA1,CACTIN,CIB1,CRHBP,CXCL8,DAB2IP,DCSTAMP,DHX9,ERBIN,GATA3,GBA,GPD1,GPER1,GSDME,HAS2,HYAL1,HYAL2,HYAL3,INPP5K,MAPK1,MYOD1,MYOG,NFE2L2,NFKB1,NKX3-1,NPNT,NR1D1,OCSTAMP,PID1,RIPK1,RORA,RPS3,SLC2A4,SMPD3,SMPD4,TANK,TRADD,YBX3,ZC3H12A,ZFAND6,ZFP36,ZFP36L1,ZFP36L2"
"GO:0071357"	1	"cellular response to type I interferon"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a type I interferon stimulus. Type I interferons include the interferon-alpha, beta, delta, episilon, zeta, kappa, tau, and omega gene families."	"IFIT1"
"GO:0071359"	4	"cellular response to dsRNA"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a double-stranded RNA stimulus."	"NFKB1,P2RX7,PDE12,RIOK3"
"GO:0071360"	11	"cellular response to exogenous dsRNA"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an exogenous double-stranded RNA stimulus."	"CAV1,CGAS,COLEC12,DHX9,FLOT1,IFIT1,MAVS,MUL1,PQBP1,RALB,STING1"
"GO:0071361"	5	"cellular response to ethanol"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an ethanol stimulus."	"ADCY7,GLRA1,ITPR2,PRKCE,TP53INP1"
"GO:0071363"	20	"cellular response to growth factor stimulus"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a growth factor stimulus."	"CPNE3,CTNNB1,DTYMK,EMD,ERBB2,GAS6,HTRA2,IBSP,KLF4,MYOG,NOS1,PAX9,PDGFB,PLK5,RACK1,RPS6KB1,SHC1,STAT5B,TWF2,URI1"
"GO:0071364"	25	"cellular response to epidermal growth factor stimulus"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an epidermal growth factor stimulus."	"AKT1,BAG4,DUSP22,DUSP3,ERBB2,ERBB4,INPP5K,IQGAP1,KNSTRN,MARS1,MED1,NCL,PDE8A,PDPK1,PLCG1,PTPN11,PTPN12,SNAI2,SOX9,SYAP1,VIL1,ZFP36,ZFP36L1,ZFP36L2,ZPR1"
"GO:0071371"	4	"cellular response to gonadotropin stimulus"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a gonadotropin stimulus."	"LHCGR,NSMF,PAX8,SLC5A5"
"GO:0071372"	3	"cellular response to follicle-stimulating hormone stimulus"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a follicle-stimulating hormone stimulus."	"EFNA5,EPHA8,NOTCH1"
"GO:0071374"	4	"cellular response to parathyroid hormone stimulus"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a parathyroid hormone stimulus."	"MEF2C,PRKACA,SOST,WNT10B"
"GO:0071375"	1	"cellular response to peptide hormone stimulus"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a peptide hormone stimulus. A peptide hormone is any of a class of peptides that are secreted into the blood stream and have endocrine functions in living animals."	"GPER1"
"GO:0071376"	3	"cellular response to corticotropin-releasing hormone stimulus"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a corticotropin-releasing hormone stimulus. Corticotropin-releasing hormone is a peptide hormone involved in the stress response."	"CRHR2,LINC02210-CRHR1,NR4A1"
"GO:0071377"	3	"cellular response to glucagon stimulus"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a glucagon stimulus."	"GCGR,GLP1R,GLP2R"
"GO:0071380"	9	"cellular response to prostaglandin E stimulus"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a prostagladin E stimulus."	"ACACA,ADCY6,AKAP8,AKT1,P2RY6,PRKAA1,PRKAA2,PRKCE,TNFSF4"
"GO:0071383"	7	"cellular response to steroid hormone stimulus"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a steroid hormone stimulus."	"ADTRP,ATP1A1,ATP1A4,NKX3-1,NPC1,TFPI,URI1"
"GO:0071385"	6	"cellular response to glucocorticoid stimulus"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a glucocorticoid stimulus. Glucocorticoids are hormonal C21 corticosteroids synthesized from cholesterol with the ability to bind with the cortisol receptor and trigger similar effects. Glucocorticoids act primarily on carbohydrate and protein metabolism, and have anti-inflammatory effects."	"HNRNPU,MYOD1,REST,ZFP36,ZFP36L1,ZFP36L2"
"GO:0071386"	1	"cellular response to corticosterone stimulus"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a corticosterone stimulus. Corticosterone is a 21 carbon steroid hormone of the corticosteroid type, produced in the cortex of the adrenal glands. In many species, corticosterone is the principal glucocorticoid, involved in regulation of fuel metabolism, immune reactions, and stress responses."	"NPAS4"
"GO:0071387"	1	"cellular response to cortisol stimulus"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cortisol stimulus. Cortisol is the major natural glucocorticoid synthesized in the zona fasciculata of the adrenal cortex; it affects the metabolism of glucose, protein, and fats and has appreciable mineralocorticoid activity. It also regulates the immune system and affects many other functions."	"KLF9"
"GO:0071391"	13	"cellular response to estrogen stimulus"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of stimulus by an estrogen, C18 steroid hormones that can stimulate the development of female sexual characteristics."	"AR,ARID5A,BCAS3,CRHBP,ESR1,OCSTAMP,PELP1,RARA,SERPINB9,SFR1,SRA1,TRIM24,WBP2"
"GO:0071392"	13	"cellular response to estradiol stimulus"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of stimulus by estradiol, a C18 steroid hormone hydroxylated at C3 and C17 that acts as a potent estrogen."	"CCDC62,CRHBP,EGFR,ESR1,ESR2,FAM210B,KAT5,LCOR,MYOD1,MYOG,NCOA3,RUVBL2,ZNF703"
"GO:0071393"	1	"cellular response to progesterone stimulus"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a progesterone stimulus."	"TRERF1"
"GO:0071394"	4	"cellular response to testosterone stimulus"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a testosterone stimulus."	"AR,MSN,ROCK2,SPP1"
"GO:0071396"	1	"cellular response to lipid"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lipid stimulus."	"BAD"
"GO:0071397"	7	"cellular response to cholesterol"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cholesterol stimulus."	"GPLD1,GRAMD1B,GRAMD1C,LRP6,OSBPL7,PTCH1,SMO"
"GO:0071398"	10	"cellular response to fatty acid"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a fatty acid stimulus."	"F1PHE2,FFAR2,FFAR3,KCNK4,NR1H4,OR51E2,PDK3,PDK4,PID1,UCP1"
"GO:0071400"	1	"cellular response to oleic acid"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an oleic acid stimulus."	"DGAT2"
"GO:0071401"	1	"cellular response to triglyceride"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a triglyceride stimulus."	"GPLD1"
"GO:0071403"	1	"cellular response to high density lipoprotein particle stimulus"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a high density lipoprotein particle stimulus."	"ADAM17"
"GO:0071404"	10	"cellular response to low-density lipoprotein particle stimulus"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a low-density lipoprotein particle stimulus."	"CD81,CD9,FCER1G,ITGB1,LDLR,NPC1,PPARG,SOCS5,SREBF2,SYK"
"GO:0071407"	22	"cellular response to organic cyclic compound"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organic cyclic compound stimulus."	"ALPL,ARL6IP5,B9D2,BMP2,BTRC,CCL3,CDKN1B,FOXF1,GLI2,GSK3A,IL18,IL1B,P2RY13,PAK2,PAK3,PAK4,PLA2G4F,SMAD1,SMAD5,SP5,TGFB1,TNF"
"GO:0071415"	2	"cellular response to purine-containing compound"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a purine-containing compound stimulus."	"P2RY1,P2RY6"
"GO:0071420"	3	"cellular response to histamine"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a histamine stimulus. Histamine, the biogenic amine 2-(1H-imidazol-4-yl)ethanamine, is involved in local immune responses as well as regulating physiological function in the gut and acting as a neurotransmitter."	"AOC1,DIAPH1,GABRB3"
"GO:0071421"	4	"manganese ion transmembrane transport"	"A process in which a manganese ion is transported from one side of a membrane to the other by means of some agent such as a transporter or pore."	"ATP2C1,ATP2C2,SLC11A1,SLC11A2"
"GO:0071422"	3	"succinate transmembrane transport"	"The process in which succinate is transported across a membrane."	"SLC13A2,SLC13A3,SLC13A5"
"GO:0071425"	13	"hematopoietic stem cell proliferation"	"The expansion of a hematopoietic stem cell population by cell division. A hematopoietic stem cell is a stem cell from which all cells of the lymphoid and myeloid lineages develop."	"ARIH2,BABAM1,CD34,CTC1,ETV6,GBA,SART3,SFRP2,SHB,WNT10B,WNT2B,WNT5A,YTHDF2"
"GO:0071440"	1	"regulation of histone H3-K14 acetylation"	"Any process that modulates the frequency, rate or extent of the addition of an acetyl group to histone H3 at position 14 of the histone."	"KMT2A"
"GO:0071442"	4	"positive regulation of histone H3-K14 acetylation"	"Any process that activates or increases the frequency, rate or extent of the addition of an acetyl group to histone H3 at position 14 of the histone."	"GATA3,NAP1L2,PIWIL2,WBP2"
"GO:0071444"	1	"cellular response to pheromone"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a pheromone stimulus."	"GNG8"
"GO:0071447"	6	"cellular response to hydroperoxide"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a hydroperoxide stimulus. Hydroperoxides are monosubstitution products of hydrogen peroxide, HOOH."	"CD36,DAPK1,OXR1,PRKCD,PRKD1,TP53INP1"
"GO:0071449"	1	"cellular response to lipid hydroperoxide"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lipid hydroperoxide stimulus. Lipid hydroperoxide is the highly reactive primary oxygenated products of polyunsaturated fatty acids."	"MGST1"
"GO:0071451"	1	"cellular response to superoxide"	"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a superoxide stimulus. Superoxide is the anion, oxygen-, formed by addition of one electron to dioxygen (O2) or any compound containing the superoxide anion."	"ADPRS"
